,price,with_pool,nb_bedrooms,nb_bathrooms,nb_garages,nb_garden,nb_parking
9259,0.0,0,2.0,2.0,0.0,0.0,0.0
11500,1195000.0,0,2.0,1.0,1.0,1.0,1.0
3614,350000.0,0,0.0,1.0,0.0,0.0,1.0
6086,1400000.0,0,2.0,2.0,0.0,0.0,1.0
9555,5750000.0,1,5.0,3.0,1.0,1.0,1.0
13626,2150000.0,0,2.0,1.0,0.0,0.0,1.0
15347,2950000.0,1,3.0,2.0,4.0,0.0,0.0
14140,560000.0,0,2.0,0.0,0.0,0.0,1.0
14885,910000.0,0,2.0,2.0,0.0,0.0,1.0
7021,895000.0,0,2.0,1.0,2.0,0.0,1.0
10619,2800000.0,0,3.0,2.0,1.0,1.0,0.0
13905,890000.0,0,2.0,1.0,0.0,0.0,0.0
8074,2650000.0,1,3.0,2.0,0.0,1.0,2.0
1556,910000.0,0,2.0,0.0,4.0,1.0,1.0
17067,749000.0,0,1.0,1.0,0.0,0.0,1.0
11104,1160000.0,0,4.0,2.0,0.0,0.0,0.0
3462,850000.0,0,3.0,1.0,0.0,0.0,1.0
9690,1310000.0,1,2.0,2.0,0.0,0.0,2.0
19548,849000.0,1,3.0,2.0,0.0,0.0,1.0
14638,980000.0,0,3.0,1.0,1.0,1.0,15.0
11502,825000.0,0,3.0,2.0,1.0,1.0,0.0
6518,609000.0,0,3.0,1.0,0.0,1.0,1.0
19252,1650000.0,0,3.0,2.0,0.0,1.0,1.0
1512,3700000.0,1,4.0,3.0,4.0,1.0,1.0
4580,1395000.0,1,2.0,10.0,0.0,0.0,2.0
8880,599000.0,0,1.0,1.0,0.0,0.0,0.0
4560,1850000.0,1,3.0,2.0,0.0,0.0,2.0
17037,972000.0,0,2.0,1.0,0.0,0.0,0.0
13024,3000000.0,0,3.0,4.0,6.0,0.0,0.0
15346,2100000.0,1,1.0,1.0,0.0,1.0,0.0
7389,2800000.0,1,3.0,1.0,4.0,1.0,1.0
11576,2530000.0,0,3.0,2.0,0.0,1.0,2.0
13468,799000.0,0,4.0,2.0,4.0,0.0,0.0
12272,620000.0,0,2.0,1.0,0.0,1.0,0.0
8137,320000.0,0,2.0,1.0,0.0,0.0,0.0
13344,2900000.0,1,2.0,2.0,0.0,0.0,1.0
6902,890000.0,0,2.0,1.0,0.0,0.0,1.0
7128,729000.0,0,3.0,2.0,0.0,1.0,1.0
13123,1699000.0,1,2.0,2.0,0.0,1.0,2.0
5435,1150000.0,0,3.0,1.0,4.0,0.0,0.0
757,520000.0,1,1.0,1.0,1.0,1.0,1.0
16830,425000.0,0,1.0,2.0,0.0,0.0,1.0
7402,3995000.0,1,4.0,2.0,4.0,1.0,0.0
5130,2095000.0,0,4.0,3.0,4.0,1.0,6.0
627,3280000.0,0,4.0,4.0,0.0,0.0,0.0
3196,1850000.0,0,3.0,2.0,0.0,1.0,2.0
6437,1300000.0,0,2.0,2.0,4.0,1.0,0.0
15537,520000.0,0,4.0,1.0,0.0,0.0,1.0
5468,750000.0,1,2.0,1.0,0.0,0.0,1.0
6844,500000.0,0,2.0,1.0,0.0,0.0,0.0
8212,5800000.0,1,4.0,1.0,4.0,1.0,0.0
2392,850000.0,0,3.0,3.0,0.0,1.0,6.0
12868,890000.0,0,2.0,1.0,0.0,0.0,0.0
13358,850000.0,0,2.0,1.0,0.0,0.0,1.0
13121,3850000.0,1,2.0,2.0,4.0,0.0,0.0
10360,899000.0,0,11.0,5.0,0.0,1.0,5.0
20102,2290000.0,1,3.0,4.0,4.0,1.0,1.0
5983,3100000.0,1,4.0,3.0,1.0,1.0,0.0
7171,600000.0,1,1.0,1.0,0.0,0.0,2.0
16107,5995000.0,0,0.0,0.0,0.0,0.0,0.0
8376,7290000.0,1,4.0,4.0,1.0,0.0,1.0
17964,420000.0,0,2.0,1.0,1.0,0.0,1.0
2626,4700000.0,0,4.0,1.0,6.0,1.0,0.0
8317,1970000.0,1,4.0,4.0,6.0,0.0,0.0
8504,700000.0,0,3.0,1.0,0.0,1.0,1.0
18175,1500000.0,0,3.0,2.0,1.0,1.0,1.0
1505,1375000.0,0,2.0,1.0,0.0,0.0,2.0
15577,2050000.0,0,4.0,3.0,1.0,0.0,1.0
19187,690000.0,1,2.0,1.0,0.0,0.0,1.0
1864,0.0,1,3.0,3.0,0.0,1.0,3.0
16654,1550000.0,0,3.0,2.0,4.0,1.0,0.0
74,3995000.0,1,3.0,3.0,8.0,1.0,1.0
19062,350000.0,0,2.0,1.0,0.0,0.0,0.0
20257,2850000.0,0,5.0,4.0,4.0,1.0,0.0
6066,3050000.0,0,3.0,2.0,1.0,0.0,0.0
20241,640000.0,0,2.0,1.0,0.0,0.0,1.0
12219,2595000.0,0,3.0,2.0,4.0,0.0,0.0
4267,2199000.0,1,3.0,3.0,4.0,0.0,0.0
8111,670000.0,1,2.0,1.0,0.0,0.0,1.0
11174,2994999.0,0,3.0,3.0,2.0,1.0,0.0
10130,3200000.0,0,4.0,4.0,8.0,1.0,0.0
8547,1199000.0,0,3.0,2.0,4.0,0.0,0.0
14146,519000.0,0,2.0,1.0,0.0,0.0,0.0
12419,3299000.0,1,4.0,1.0,4.0,1.0,7.0
7106,876000.0,0,3.0,2.0,1.0,0.0,1.0
4763,2350000.0,1,3.0,2.0,1.0,1.0,1.0
5436,650000.0,0,3.0,2.0,0.0,0.0,1.0
17789,1390000.0,0,3.0,1.0,6.0,0.0,0.0
15275,420000.0,0,1.0,1.0,0.0,0.0,1.0
15859,1650000.0,0,3.0,2.0,1.0,0.0,1.0
3394,950000.0,1,2.0,2.0,0.0,1.0,1.0
16077,2158000.0,0,1.0,1.0,0.0,0.0,1.0
17527,698000.0,0,3.0,2.0,4.0,1.0,1.0
14228,5950000.0,0,7.0,5.0,4.0,0.0,0.0
14403,850000.0,0,3.0,2.0,0.0,0.0,1.0
2518,2200000.0,0,0.0,1.0,0.0,0.0,1.0
2879,1750000.0,1,3.0,2.0,0.0,0.0,2.0
5898,695000.0,0,1.0,1.0,4.0,0.0,0.0
8629,6850000.0,1,7.0,6.0,0.0,1.0,0.0
9218,1500000.0,0,2.0,2.0,0.0,0.0,2.0
5235,5650000.0,1,4.0,4.0,1.0,1.0,1.0
4950,14995000.0,1,10.0,10.0,4.0,1.0,1.0
3706,790000.0,0,3.0,1.0,1.0,1.0,0.0
5484,990000.0,0,3.0,2.0,0.0,0.0,1.0
689,3475000.0,0,4.0,3.0,4.0,0.0,0.0
17775,6500000.0,0,4.0,4.0,4.0,0.0,0.0
11397,3995000.0,1,3.0,2.0,6.0,0.0,1.0
2851,6300000.0,0,2.0,1.0,0.0,0.0,1.0
15060,9500000.0,1,3.0,2.0,0.0,0.0,1.0
8985,1575000.0,0,3.0,2.0,0.0,0.0,5.0
3827,1625000.0,0,2.0,1.0,1.0,1.0,1.0
9525,2650000.0,1,3.0,2.0,4.0,0.0,2.0
8409,1300000.0,0,3.0,2.0,0.0,0.0,1.0
17256,1900000.0,1,3.0,3.0,4.0,1.0,1.0
4231,4900000.0,0,5.0,1.0,12.0,1.0,4.0
14030,5500000.0,1,4.0,3.0,4.0,1.0,0.0
14016,850000.0,1,3.0,1.0,18.0,0.0,0.0
2565,1755000.0,0,3.0,2.0,1.0,0.0,1.0
14991,1275000.0,1,2.0,1.0,0.0,1.0,0.0
13969,7068500.0,0,0.0,0.0,0.0,0.0,0.0
3917,2695000.0,0,3.0,2.0,6.0,1.0,1.0
20009,2695000.0,0,3.0,2.0,0.0,0.0,1.0
20958,950000.0,0,3.0,1.0,1.0,0.0,1.0
15246,4850000.0,1,4.0,2.0,6.0,0.0,0.0
8646,8195000.0,1,7.0,7.0,0.0,0.0,5.0
18366,2450000.0,1,1.0,1.0,0.0,0.0,0.0
14523,15900000.0,1,3.0,2.0,0.0,0.0,1.0
3153,12900000.0,1,4.0,5.0,8.0,0.0,3.0
224,1079000.0,1,2.0,1.0,0.0,0.0,0.0
17329,1895000.0,0,2.0,1.0,0.0,0.0,1.0
18922,1265000.0,0,3.0,2.0,0.0,1.0,1.0
14777,10500000.0,1,3.0,2.0,0.0,0.0,1.0
852,2150000.0,0,3.0,2.0,1.0,0.0,1.0
10792,750000.0,0,3.0,1.0,1.0,1.0,0.0
7886,8500000.0,1,7.0,7.0,8.0,0.0,0.0
14928,400000.0,1,2.0,1.0,0.0,0.0,0.0
9221,715000.0,0,2.0,1.0,0.0,0.0,1.0
12472,1250000.0,0,4.0,2.0,1.0,0.0,1.0
6557,1750000.0,0,7.0,7.0,0.0,0.0,5.0
4924,2490000.0,1,3.0,2.0,3.0,0.0,1.0
8911,4200000.0,0,3.0,4.0,2.0,1.0,1.0
20745,770000.0,1,1.0,1.0,0.0,0.0,2.0
8264,1820000.0,0,3.0,2.0,1.0,0.0,1.0
7317,6500000.0,0,2.0,2.0,0.0,0.0,0.0
9616,1155000.0,0,2.0,2.0,0.0,0.0,0.0
2071,760000.0,1,1.0,1.0,0.0,1.0,1.0
4350,2500000.0,0,3.0,1.0,0.0,0.0,1.0
14308,1720000.0,1,4.0,1.0,4.0,0.0,1.0
816,2799000.0,1,4.0,1.0,0.0,1.0,0.0
16324,1045000.0,1,2.0,2.0,0.0,0.0,2.0
4270,6400000.0,1,7.0,5.0,8.0,1.0,16.0
17327,2490000.0,0,3.0,1.0,6.0,1.0,0.0
13176,650000.0,0,1.0,1.0,0.0,0.0,1.0
9161,580000.0,0,2.0,1.0,0.0,0.0,1.0
11801,1350000.0,1,3.0,1.0,4.0,0.0,1.0
13453,2290000.0,0,3.0,2.0,1.0,0.0,0.0
15232,755000.0,0,2.0,1.0,0.0,0.0,1.0
18192,690000.0,0,3.0,2.0,0.0,0.0,1.0
17342,640000.0,0,4.0,1.0,0.0,0.0,4.0
1636,1280000.0,0,3.0,2.0,4.0,1.0,2.0
12425,1410000.0,1,3.0,2.0,0.0,0.0,1.0
4711,750000.0,0,5.0,0.0,0.0,1.0,1.0
6987,2150000.0,1,3.0,1.0,4.0,1.0,2.0
8617,1490000.0,1,3.0,2.0,4.0,1.0,0.0
17984,1650000.0,0,3.0,1.0,1.0,0.0,0.0
3848,530000.0,0,2.0,1.0,0.0,0.0,1.0
11171,559000.0,0,3.0,1.0,0.0,1.0,2.0
11615,4000000.0,1,3.0,2.0,0.0,0.0,0.0
17030,2000000.0,1,3.0,2.0,1.0,1.0,1.0
5067,395000.0,0,7.0,0.0,0.0,0.0,0.0
10776,1599000.0,1,3.0,2.0,0.0,0.0,2.0
5411,1370000.0,0,4.0,2.0,6.0,0.0,0.0
13025,1300000.0,0,3.0,2.0,0.0,0.0,1.0
19798,966050.0,0,3.0,1.0,0.0,1.0,0.0
12507,790000.0,0,3.0,2.0,0.0,0.0,1.0
18121,660000.0,1,3.0,1.0,1.0,0.0,0.0
17114,8100000.0,1,4.0,3.0,8.0,1.0,1.0
6504,2995000.0,1,4.0,4.0,4.0,1.0,0.0
4284,350000.0,0,14.0,1.0,0.0,0.0,1.0
10597,695000.0,0,2.0,1.0,0.0,0.0,1.0
15984,1350000.0,0,2.0,2.0,0.0,0.0,1.0
18958,2950000.0,0,4.0,1.0,4.0,1.0,0.0
8499,823000.0,0,2.0,2.0,0.0,0.0,2.0
12889,1950000.0,0,1.0,1.0,0.0,1.0,1.0
9757,6950000.0,0,5.0,3.0,6.0,0.0,4.0
17942,899000.0,0,3.0,1.0,0.0,1.0,1.0
9399,2850000.0,0,3.0,0.0,4.0,0.0,1.0
9863,1099000.0,0,3.0,2.0,4.0,1.0,0.0
19647,419000.0,0,1.0,1.0,0.0,0.0,1.0
17126,850000.0,0,3.0,1.0,1.0,0.0,0.0
3808,5150000.0,0,3.0,4.0,4.0,0.0,0.0
17028,1360000.0,0,3.0,2.0,1.0,0.0,1.0
15684,2195000.0,1,3.0,2.0,4.0,1.0,0.0
6708,2350000.0,0,3.0,2.0,1.0,1.0,1.0
18546,1890000.0,0,3.0,0.0,1.0,0.0,1.0
13835,980000.0,0,3.0,2.0,0.0,0.0,1.0
8872,0.0,0,2.0,1.0,0.0,0.0,1.0
8997,1400000.0,0,3.0,2.0,4.0,0.0,0.0
10265,1500000.0,1,1.0,1.0,0.0,1.0,1.0
19072,1450000.0,1,3.0,1.0,0.0,0.0,1.0
4799,870000.0,0,2.0,2.0,0.0,0.0,2.0
9158,1690000.0,0,1.0,1.0,0.0,0.0,1.0
8221,1250000.0,0,3.0,2.0,0.0,0.0,0.0
19785,1650000.0,0,3.0,2.0,0.0,0.0,1.0
12847,3650000.0,1,4.0,2.0,12.0,1.0,1.0
7599,1200000.0,0,3.0,2.0,0.0,0.0,1.0
8284,6510000.0,0,14.0,14.0,0.0,0.0,10.0
6683,770000.0,1,2.0,1.0,0.0,0.0,1.0
10295,1590000.0,1,3.0,1.0,0.0,0.0,1.0
8766,849000.0,0,1.0,1.0,0.0,0.0,0.0
14201,430000.0,0,3.0,2.0,0.0,0.0,1.0
16414,660000.0,0,1.0,1.0,0.0,0.0,1.0
9968,849900.0,0,2.0,1.0,0.0,0.0,1.0
447,1400000.0,0,5.0,2.0,1.0,0.0,1.0
1078,1195000.0,1,3.0,2.0,0.0,0.0,1.0
13146,620000.0,1,1.0,1.0,0.0,0.0,1.0
17686,1850000.0,0,3.0,1.0,4.0,1.0,0.0
8852,1695000.0,1,3.0,1.0,1.0,1.0,1.0
9996,460000.0,0,2.0,1.0,0.0,0.0,1.0
1904,1050000.0,1,2.0,2.0,0.0,0.0,1.0
4782,4850000.0,0,3.0,2.0,0.0,0.0,1.0
13505,1710000.0,0,5.0,3.0,0.0,1.0,3.0
7026,700000.0,0,2.0,1.0,4.0,0.0,0.0
19110,1200000.0,1,3.0,2.0,0.0,1.0,1.0
6777,900000.0,1,3.0,2.0,0.0,0.0,0.0
5975,2165000.0,0,2.0,1.0,0.0,0.0,1.0
9217,3400000.0,1,4.0,4.0,12.0,1.0,1.0
282,6950000.0,1,2.0,2.0,0.0,1.0,1.0
18094,2850000.0,1,4.0,3.0,4.0,0.0,0.0
5615,1430000.0,0,0.0,1.0,0.0,0.0,1.0
20136,689000.0,0,2.0,1.0,0.0,0.0,1.0
13503,1900000.0,1,3.0,3.0,2.0,1.0,1.0
15552,590000.0,0,2.0,1.0,0.0,0.0,1.0
9340,2250000.0,0,3.0,2.0,0.0,1.0,2.0
9036,820000.0,0,2.0,2.0,0.0,1.0,2.0
11317,6500000.0,0,2.0,1.0,4.0,0.0,0.0
12611,650000.0,1,1.0,1.0,0.0,1.0,1.0
10892,860000.0,1,2.0,2.0,0.0,0.0,0.0
13139,760000.0,0,3.0,2.0,0.0,0.0,1.0
10931,1175000.0,1,2.0,1.0,0.0,1.0,1.0
15782,920000.0,0,3.0,2.0,4.0,1.0,0.0
15410,800000.0,0,2.0,2.0,4.0,1.0,0.0
7190,585000.0,0,3.0,1.0,4.0,0.0,0.0
10997,2850000.0,0,3.0,2.0,4.0,1.0,1.0
18203,2300000.0,0,3.0,1.0,4.0,0.0,2.0
16194,1000000.0,0,2.0,1.0,0.0,0.0,0.0
11303,1950000.0,1,5.0,2.0,4.0,1.0,1.0
3557,750000.0,0,3.0,0.0,0.0,0.0,0.0
12121,575000.0,0,3.0,1.0,0.0,0.0,0.0
9260,1720000.0,0,1.0,2.0,10.0,0.0,0.0
5107,1450000.0,0,3.0,1.0,0.0,1.0,1.0
7130,58000000.0,1,59.0,0.0,0.0,0.0,0.0
6333,2950000.0,1,3.0,2.0,0.0,1.0,1.0
6589,14750000.0,1,4.0,6.0,4.0,1.0,4.0
19851,4800000.0,0,3.0,3.0,4.0,0.0,4.0
3933,1575000.0,0,3.0,2.0,6.0,1.0,0.0
3829,410000.0,0,1.0,1.0,0.0,0.0,1.0
13957,600000.0,0,2.0,1.0,0.0,0.0,1.0
4921,0.0,0,3.0,2.0,1.0,1.0,1.0
16571,600000.0,0,2.0,1.0,0.0,0.0,1.0
10871,1250000.0,1,2.0,2.0,0.0,1.0,2.0
6481,4400000.0,1,4.0,0.0,4.0,1.0,0.0
6982,1180000.0,0,1.0,1.0,0.0,0.0,1.0
13023,1560000.0,0,5.0,3.0,6.0,0.0,2.0
18225,800000.0,0,2.0,1.0,0.0,1.0,1.0
13674,4990000.0,0,2.0,2.0,0.0,0.0,2.0
3498,2200000.0,0,4.0,2.0,2.0,1.0,0.0
4432,1250000.0,0,3.0,2.0,4.0,1.0,2.0
1175,2950000.0,0,5.0,4.0,8.0,0.0,4.0
18631,1650000.0,0,3.0,2.0,4.0,0.0,1.0
17885,520000.0,1,1.0,1.0,0.0,0.0,1.0
1549,0.0,0,3.0,1.0,0.0,0.0,1.0
15951,1050000.0,0,3.0,2.0,1.0,0.0,0.0
362,1850000.0,0,2.0,2.0,0.0,0.0,1.0
8199,600000.0,0,3.0,1.0,0.0,1.0,1.0
6500,7250000.0,1,4.0,5.0,8.0,1.0,0.0
12129,545000.0,0,3.0,2.0,0.0,0.0,1.0
16839,755000.0,0,3.0,2.0,0.0,0.0,1.0
17333,700000.0,0,3.0,1.0,1.0,1.0,1.0
16794,2650000.0,1,3.0,2.0,0.0,1.0,4.0
9971,1180000.0,0,3.0,2.0,0.0,0.0,0.0
731,3450000.0,1,3.0,2.0,0.0,0.0,1.0
1620,4200000.0,1,3.0,2.0,4.0,0.0,1.0
5040,650000.0,0,0.0,0.0,0.0,0.0,0.0
1126,705000.0,0,2.0,1.0,0.0,0.0,1.0
10037,2600000.0,1,3.0,2.0,1.0,1.0,1.0
445,2180000.0,0,2.0,2.0,0.0,0.0,1.0
17847,739000.0,0,3.0,1.0,0.0,0.0,0.0
923,1480000.0,0,3.0,2.0,4.0,1.0,0.0
1706,2950000.0,0,2.0,2.0,0.0,1.0,3.0
7108,2500000.0,0,2.0,1.0,0.0,0.0,1.0
13812,1295000.0,0,3.0,2.0,2.0,1.0,1.0
6750,2932875.0,1,6.0,1.0,12.0,0.0,1.0
7424,580000.0,0,2.0,1.0,4.0,1.0,0.0
10125,1795000.0,0,3.0,1.0,1.0,0.0,1.0
18270,760000.0,0,3.0,1.0,1.0,0.0,1.0
11182,1925000.0,0,4.0,3.0,1.0,1.0,1.0
15792,600000.0,0,3.0,2.0,0.0,1.0,3.0
5084,975000.0,1,2.0,2.0,0.0,1.0,1.0
11795,1750000.0,0,3.0,2.0,1.0,0.0,1.0
3710,2400000.0,0,9.0,3.0,4.0,0.0,0.0
4371,1600000.0,0,3.0,2.0,4.0,0.0,0.0
9577,1995000.0,1,5.0,3.0,0.0,0.0,0.0
1128,1149000.0,0,2.0,2.0,0.0,1.0,1.0
15270,3495000.0,1,3.0,2.0,0.0,1.0,2.0
18473,7250000.0,1,3.0,2.0,0.0,0.0,1.0
9048,1979000.0,0,2.0,2.0,0.0,1.0,3.0
19451,420000.0,0,3.0,1.0,0.0,0.0,0.0
2955,1850000.0,0,2.0,2.0,4.0,0.0,0.0
12997,1395000.0,0,3.0,1.0,4.0,0.0,1.0
12873,470000.0,0,2.0,1.0,0.0,1.0,1.0
17210,420000.0,0,3.0,2.0,0.0,0.0,1.0
8177,1100000.0,0,2.0,1.0,0.0,0.0,0.0
19690,849000.0,0,3.0,0.0,0.0,0.0,1.0
12781,1280000.0,0,2.0,2.0,0.0,1.0,4.0
5364,980000.0,1,4.0,2.0,1.0,0.0,1.0
10101,1400000.0,0,3.0,1.0,4.0,0.0,0.0
17143,1749000.0,0,3.0,2.0,0.0,0.0,1.0
17465,4500000.0,1,1.0,1.0,6.0,1.0,0.0
4164,379000.0,0,2.0,1.0,0.0,0.0,0.0
7553,3650000.0,0,2.0,1.0,0.0,0.0,2.0
9656,650500.0,0,3.0,1.0,0.0,1.0,2.0
5099,3990000.0,1,4.0,3.0,4.0,0.0,0.0
2777,1857000.0,0,3.0,1.0,4.0,0.0,0.0
16579,750000.0,0,3.0,1.0,0.0,1.0,0.0
19794,895000.0,0,1.0,1.0,0.0,0.0,0.0
9111,650000.0,0,3.0,1.0,0.0,1.0,2.0
13060,650000.0,0,1.0,1.0,0.0,1.0,1.0
18751,320000.0,0,2.0,1.0,0.0,0.0,0.0
6594,1299000.0,0,3.0,2.0,4.0,1.0,1.0
6389,678000.0,0,2.0,1.0,1.0,1.0,1.0
8734,680000.0,0,2.0,1.0,0.0,0.0,0.0
7518,7800000.0,1,6.0,4.0,16.0,1.0,0.0
17973,1350000.0,1,7.0,5.0,0.0,1.0,1.0
5409,1325000.0,0,3.0,3.0,1.0,1.0,1.0
13387,3195000.0,0,4.0,3.0,4.0,0.0,2.0
8682,710000.0,0,3.0,1.0,0.0,0.0,0.0
11709,729000.0,1,2.0,1.0,0.0,1.0,1.0
14011,3280000.0,0,4.0,3.0,0.0,0.0,0.0
19258,290000.0,0,3.0,2.0,0.0,0.0,1.0
12524,2100000.0,0,2.0,1.0,0.0,0.0,1.0
3377,1189000.0,0,3.0,2.0,4.0,1.0,0.0
20322,3990000.0,0,5.0,4.0,4.0,0.0,0.0
8954,810000.0,0,2.0,2.0,4.0,1.0,0.0
1886,5500000.0,1,7.0,6.0,4.0,1.0,0.0
2900,550000.0,0,3.0,1.0,0.0,0.0,1.0
13280,995000.0,0,2.0,2.0,4.0,1.0,2.0
13664,720000.0,0,3.0,2.0,0.0,0.0,1.0
14184,795000.0,0,3.0,2.0,0.0,0.0,1.0
19553,1850000.0,1,1.0,1.0,0.0,1.0,1.0
11519,699000.0,0,2.0,1.0,0.0,0.0,0.0
7899,1580000.0,0,8.0,3.0,0.0,1.0,0.0
14780,800000.0,1,2.0,1.0,0.0,0.0,1.0
14174,3195000.0,0,3.0,2.0,0.0,0.0,1.0
3187,1500000.0,0,3.0,1.0,3.0,0.0,1.0
4829,2990000.0,0,3.0,2.0,0.0,0.0,1.0
7112,320000.0,0,2.0,1.0,0.0,0.0,1.0
2880,230000.0,0,3.0,1.0,0.0,0.0,0.0
11140,3100000.0,0,10.0,0.0,1.0,0.0,5.0
5217,2200000.0,0,4.0,2.0,4.0,1.0,2.0
4554,4450000.0,0,4.0,2.0,0.0,1.0,1.0
19730,1150000.0,0,2.0,1.0,0.0,0.0,1.0
3451,2000000.0,1,1.0,1.0,0.0,1.0,1.0
16278,1040000.0,1,4.0,2.0,0.0,1.0,1.0
19646,720000.0,0,3.0,1.0,1.0,1.0,1.0
12421,560000.0,0,2.0,2.0,0.0,0.0,2.0
3700,870000.0,1,2.0,2.0,1.0,1.0,1.0
218,1750000.0,0,3.0,2.0,4.0,1.0,2.0
16079,19800000.0,0,5.0,1.0,10.0,0.0,0.0
15227,1450000.0,0,3.0,2.0,4.0,1.0,0.0
1600,560000.0,0,1.0,1.0,0.0,0.0,1.0
4485,650000.0,0,1.0,1.0,0.0,0.0,0.0
16106,2495000.0,0,3.0,2.0,0.0,0.0,2.0
8017,950000.0,0,2.0,1.0,0.0,0.0,1.0
1235,1499000.0,1,3.0,2.0,4.0,1.0,1.0
18758,1395000.0,0,2.0,2.0,0.0,0.0,1.0
11722,3500000.0,0,2.0,1.0,4.0,0.0,0.0
12546,2599000.0,0,3.0,2.0,0.0,0.0,1.0
16392,999000.0,0,1.0,1.0,0.0,0.0,0.0
11852,3795000.0,1,2.0,2.0,0.0,1.0,1.0
14766,540000.0,0,1.0,1.0,0.0,0.0,1.0
19328,1800000.0,1,3.0,2.0,0.0,0.0,1.0
20963,1200000.0,1,3.0,2.0,4.0,1.0,1.0
6029,870000.0,0,3.0,2.0,0.0,1.0,1.0
12072,5500000.0,0,0.0,0.0,0.0,0.0,0.0
10110,3450000.0,0,3.0,3.0,1.0,1.0,0.0
1466,650000.0,0,0.0,1.0,0.0,0.0,0.0
6736,450000.0,0,2.0,1.0,0.0,0.0,0.0
2964,1150000.0,0,3.0,2.0,0.0,1.0,2.0
2497,0.0,0,3.0,1.0,4.0,0.0,0.0
10854,1000000.0,1,1.0,1.0,0.0,1.0,1.0
2391,490000.0,0,3.0,1.0,0.0,1.0,3.0
19036,555000.0,0,3.0,2.0,0.0,1.0,2.0
19504,795000.0,0,3.0,1.0,0.0,0.0,1.0
3024,2350000.0,0,3.0,2.0,4.0,1.0,1.0
5535,285000.0,0,2.0,1.0,0.0,0.0,0.0
9569,1350000.0,0,2.0,1.0,0.0,0.0,0.0
14299,2100000.0,0,4.0,2.0,6.0,0.0,0.0
16426,2895000.0,0,2.0,2.0,0.0,0.0,1.0
15366,769000.0,0,3.0,1.0,0.0,1.0,1.0
1576,645000.0,1,3.0,1.0,0.0,0.0,1.0
11648,3060776.0,1,4.0,2.0,4.0,1.0,0.0
1951,305000.0,0,1.0,1.0,0.0,0.0,1.0
14943,2900000.0,0,3.0,2.0,4.0,1.0,0.0
2194,640000.0,0,3.0,0.0,0.0,1.0,1.0
16440,2390000.0,0,3.0,2.0,1.0,0.0,0.0
19012,877000.0,0,3.0,2.0,0.0,1.0,1.0
13841,1450000.0,0,3.0,1.0,0.0,1.0,1.0
6848,3900000.0,0,4.0,1.0,4.0,1.0,7.0
5636,2290000.0,1,3.0,2.0,0.0,0.0,0.0
5151,550000.0,0,3.0,1.0,4.0,1.0,1.0
2983,1880000.0,0,3.0,2.0,4.0,0.0,0.0
1940,3350000.0,0,2.0,2.0,1.0,0.0,1.0
359,790000.0,0,3.0,3.0,4.0,1.0,1.0
16718,580000.0,0,2.0,1.0,0.0,1.0,1.0
1570,2100000.0,0,2.0,1.0,0.0,1.0,2.0
11536,1195000.0,0,3.0,2.0,2.0,0.0,0.0
18190,5950000.0,0,4.0,4.0,4.0,1.0,2.0
18208,3650000.0,1,4.0,3.0,4.0,1.0,0.0
10104,1199000.0,0,1.0,1.0,0.0,0.0,0.0
12169,2994000.0,1,2.0,2.0,0.0,0.0,2.0
13327,6950000.0,1,3.0,2.0,4.0,1.0,0.0
883,3450000.0,0,3.0,3.0,1.0,0.0,1.0
3348,1249000.0,0,2.0,2.0,1.0,1.0,1.0
14358,735000.0,0,3.0,2.0,0.0,0.0,1.0
15943,2250000.0,1,3.0,2.0,0.0,0.0,1.0
14623,749000.0,0,1.0,1.0,0.0,0.0,1.0
20240,2600000.0,0,0.0,0.0,0.0,0.0,0.0
6867,1250000.0,0,3.0,2.0,1.0,1.0,0.0
10126,2210000.0,0,3.0,2.0,2.0,1.0,1.0
8522,920000.0,0,1.0,1.0,0.0,0.0,0.0
11157,1100000.0,1,2.0,1.0,0.0,1.0,1.0
16431,3695000.0,0,4.0,1.0,4.0,1.0,6.0
15595,3347513.0,0,5.0,5.0,8.0,0.0,4.0
11448,550000.0,0,4.0,1.0,0.0,0.0,0.0
2745,1700000.0,0,5.0,1.0,4.0,1.0,2.0
17359,3599000.0,1,3.0,3.0,0.0,1.0,1.0
4192,1995000.0,0,3.0,3.0,4.0,1.0,2.0
10796,1150000.0,0,6.0,1.0,0.0,0.0,1.0
18419,850000.0,0,2.0,1.0,1.0,1.0,0.0
5672,950000.0,0,2.0,2.0,0.0,0.0,0.0
20621,850000.0,0,2.0,1.0,0.0,0.0,3.0
11904,3600000.0,0,1.0,1.0,4.0,0.0,0.0
1398,824250.0,0,3.0,2.0,0.0,1.0,2.0
16284,3680000.0,0,0.0,0.0,0.0,0.0,0.0
20397,930000.0,0,3.0,2.0,1.0,0.0,1.0
12052,2495000.0,1,3.0,2.0,1.0,1.0,1.0
13913,1200000.0,0,4.0,2.0,4.0,0.0,0.0
8798,1595000.0,0,2.0,2.0,0.0,0.0,2.0
15453,3500000.0,0,1.0,1.0,0.0,0.0,1.0
2958,1400000.0,1,3.0,2.0,0.0,0.0,2.0
11762,1600000.0,1,3.0,2.0,4.0,1.0,1.0
20800,535000.0,1,2.0,1.0,0.0,0.0,1.0
12271,7950000.0,1,3.0,3.0,0.0,0.0,1.0
17104,1199000.0,0,2.0,1.0,0.0,0.0,1.0
15886,2500000.0,0,2.0,2.0,1.0,1.0,0.0
